Vial,Site,Field,Plot,Treatment,Season,Taxa,Density
LLF3P3SHAM,Lovelock,3,3,Sham,Spring,Thysanoptera,22
LLF3P3SHAM,Lovelock,3,3,Sham,Spring,Other,4
LLF3P3SHAM,Lovelock,3,3,Sham,Spring,AllAph,59
LLF3P3SHAM,Lovelock,3,3,Sham,Spring,NonAcy,0
LLF3P3CONT,Lovelock,3,3,Control,Spring,Arachnida,0
LLF3P3CONT,Lovelock,3,3,Control,Spring,Nabis,0
LLF3P3CONT,Lovelock,3,3,Control,Spring,Geocoris,0
LLF3P3CONT,Lovelock,3,3,Control,Spring,Anthocoridae,2
LLF3P3CONT,Lovelock,3,3,Control,Spring,Coccinellidae,0
LLF3P3CONT,Lovelock,3,3,Control,Spring,Ichneumonidae,38
LLF3P3CONT,Lovelock,3,3,Control,Spring,Acyrthosiphon,62
LLF3P3CONT,Lovelock,3,3,Control,Spring,Aphis,5
LLF3P3CONT,Lovelock,3,3,Control,Spring,Therioaphis,0
LLF3P3CONT,Lovelock,3,3,Control,Spring,Lygus,0
LLF3P3CONT,Lovelock,3,3,Control,Spring,Thysanoptera,20
LLF3P3CONT,Lovelock,3,3,Control,Spring,Other,2
LLF3P3CONT,Lovelock,3,3,Control,Spring,AllAph,67
LLF3P3CONT,Lovelock,3,3,Control,Spring,NonAcy,5
LLF3P3FULL,Lovelock,3,3,Full,Spring,Arachnida,2
LLF3P3FULL,Lovelock,3,3,Full,Spring,Nabis,0
LLF3P3FULL,Lovelock,3,3,Full,Spring,Geocoris,0
LLF3P3FULL,Lovelock,3,3,Full,Spring,Anthocoridae,1
LLF3P3FULL,Lovelock,3,3,Full,Spring,Coccinellidae,2
LLF3P3FULL,Lovelock,3,3,Full,Spring,Ichneumonidae,43
LLF3P3FULL,Lovelock,3,3,Full,Spring,Acyrthosiphon,15
LLF3P3FULL,Lovelock,3,3,Full,Spring,Aphis,0
LLF3P3FULL,Lovelock,3,3,Full,Spring,Therioaphis,0
LLF3P3FULL,Lovelock,3,3,Full,Spring,Lygus,1
LLF3P3FULL,Lovelock,3,3,Full,Spring,Thysanoptera,17
LLF3P3FULL,Lovelock,3,3,Full,Spring,Other,3
LLF3P3FULL,Lovelock,3,3,Full,Spring,AllAph,15
LLF3P3FULL,Lovelock,3,3,Full,Spring,NonAcy,0
YF3P2 full,Yerington,3,2,Full,Fall,Arachnida,0
YF3P2 full,Yerington,3,2,Full,Fall,Nabis,0
YF3P2 full,Yerington,3,2,Full,Fall,Geocoris,0
YF3P2 full,Yerington,3,2,Full,Fall,Anthocoridae,2
YF3P2 full,Yerington,3,2,Full,Fall,Coccinellidae,0
YF3P2 full,Yerington,3,2,Full,Fall,Ichneumonidae,20
YF3P2 full,Yerington,3,2,Full,Fall,Acyrthosiphon,534
YF3P2 full,Yerington,3,2,Full,Fall,Aphis,48
YF3P2 full,Yerington,3,2,Full,Fall,Therioaphis,60
YF3P2 full,Yerington,3,2,Full,Fall,Lygus,0
YF3P2 full,Yerington,3,2,Full,Fall,Thysanoptera,60
YF3P2 full,Yerington,3,2,Full,Fall,Other,39
YF3P2 full,Yerington,3,2,Full,Fall,AllAph,642
YF3P2 full,Yerington,3,2,Full,Fall,NonAcy,108
YF3P2 sham,Yerington,3,2,Sham,Fall,Arachnida,1
YF3P2 sham,Yerington,3,2,Sham,Fall,Nabis,0
YF3P2 sham,Yerington,3,2,Sham,Fall,Geocoris,0
YF3P2 sham,Yerington,3,2,Sham,Fall,Anthocoridae,12
YF3P2 sham,Yerington,3,2,Sham,Fall,Coccinellidae,1
YF3P2 sham,Yerington,3,2,Sham,Fall,Ichneumonidae,169
YF3P2 sham,Yerington,3,2,Sham,Fall,Acyrthosiphon,620
YF3P2 sham,Yerington,3,2,Sham,Fall,Aphis,45
YF3P2 sham,Yerington,3,2,Sham,Fall,Therioaphis,138
YF3P2 sham,Yerington,3,2,Sham,Fall,Lygus,1
YF3P2 sham,Yerington,3,2,Sham,Fall,Thysanoptera,111
YF3P2 sham,Yerington,3,2,Sham,Fall,Other,92
YF3P2 sham,Yerington,3,2,Sham,Fall,AllAph,803
YF3P2 sham,Yerington,3,2,Sham,Fall,NonAcy,183
YF3P3 sham,Yerington,3,3,Sham,Fall,Arachnida,0
YF3P3 sham,Yerington,3,3,Sham,Fall,Nabis,0
YF3P3 sham,Yerington,3,3,Sham,Fall,Geocoris,0
YF3P3 sham,Yerington,3,3,Sham,Fall,Anthocoridae,11
YF3P3 sham,Yerington,3,3,Sham,Fall,Coccinellidae,0
YF3P3 sham,Yerington,3,3,Sham,Fall,Ichneumonidae,110
YF3P3 sham,Yerington,3,3,Sham,Fall,Acyrthosiphon,1140
YF3P3 sham,Yerington,3,3,Sham,Fall,Aphis,46
YF3P3 sham,Yerington,3,3,Sham,Fall,Therioaphis,186
YF3P3 sham,Yerington,3,3,Sham,Fall,Lygus,0
YF3P3 sham,Yerington,3,3,Sham,Fall,Thysanoptera,108
YF3P3 sham,Yerington,3,3,Sham,Fall,Other,49
YF3P3 sham,Yerington,3,3,Sham,Fall,AllAph,1372
YF3P3 sham,Yerington,3,3,Sham,Fall,NonAcy,232
YF3P3 cont,Yerington,3,3,Control,Fall,Arachnida,1
YF3P3 cont,Yerington,3,3,Control,Fall,Nabis,0
YF3P3 cont,Yerington,3,3,Control,Fall,Geocoris,0
YF3P3 cont,Yerington,3,3,Control,Fall,Anthocoridae,1
YF3P3 cont,Yerington,3,3,Control,Fall,Coccinellidae,0
YF3P3 cont,Yerington,3,3,Control,Fall,Ichneumonidae,7
YF3P3 cont,Yerington,3,3,Control,Fall,Acyrthosiphon,463
YF3P3 cont,Yerington,3,3,Control,Fall,Aphis,14
YF3P3 cont,Yerington,3,3,Control,Fall,Therioaphis,48
YF3P3 cont,Yerington,3,3,Control,Fall,Lygus,0
YF3P3 cont,Yerington,3,3,Control,Fall,Thysanoptera,7
YF3P3 cont,Yerington,3,3,Control,Fall,Other,23
YF3P3 cont,Yerington,3,3,Control,Fall,AllAph,525
YF3P3 cont,Yerington,3,3,Control,Fall,NonAcy,62
YF3P3 full,Yerington,3,3,Full,Fall,Arachnida,0
YF3P3 full,Yerington,3,3,Full,Fall,Nabis,0
YF3P3 full,Yerington,3,3,Full,Fall,Geocoris,0
YF3P3 full,Yerington,3,3,Full,Fall,Anthocoridae,4
YF3P3 full,Yerington,3,3,Full,Fall,Coccinellidae,1
YF3P3 full,Yerington,3,3,Full,Fall,Ichneumonidae,21
YF3P3 full,Yerington,3,3,Full,Fall,Acyrthosiphon,856
YF3P3 full,Yerington,3,3,Full,Fall,Aphis,107
YF3P3 full,Yerington,3,3,Full,Fall,Therioaphis,120
YF3P3 full,Yerington,3,3,Full,Fall,Lygus,2
YF3P3 full,Yerington,3,3,Full,Fall,Thysanoptera,43
YF3P3 full,Yerington,3,3,Full,Fall,Other,47
YF3P3 full,Yerington,3,3,Full,Fall,AllAph,1083
YF3P3 full,Yerington,3,3,Full,Fall,NonAcy,227
YF2P3 cont,Yerington,2,3,Control,Fall,Arachnida,0
YF2P3 cont,Yerington,2,3,Control,Fall,Nabis,0
YF2P3 cont,Yerington,2,3,Control,Fall,Geocoris,0
YF2P3 cont,Yerington,2,3,Control,Fall,Anthocoridae,6
YF2P3 cont,Yerington,2,3,Control,Fall,Coccinellidae,2
YF2P3 cont,Yerington,2,3,Control,Fall,Ichneumonidae,12
YF2P3 cont,Yerington,2,3,Control,Fall,Acyrthosiphon,203
YF2P3 cont,Yerington,2,3,Control,Fall,Aphis,8
YF2P3 cont,Yerington,2,3,Control,Fall,Therioaphis,33
YF2P3 cont,Yerington,2,3,Control,Fall,Lygus,1
YF2P3 cont,Yerington,2,3,Control,Fall,Thysanoptera,2
YF2P3 cont,Yerington,2,3,Control,Fall,Other,16
YF2P3 cont,Yerington,2,3,Control,Fall,AllAph,244
YF2P3 cont,Yerington,2,3,Control,Fall,NonAcy,41
YF2P3 full,Yerington,2,3,Full,Fall,Arachnida,1
YF2P3 full,Yerington,2,3,Full,Fall,Nabis,0
YF2P3 full,Yerington,2,3,Full,Fall,Geocoris,0
YF2P3 full,Yerington,2,3,Full,Fall,Anthocoridae,4
YF2P3 full,Yerington,2,3,Full,Fall,Coccinellidae,0
YF2P3 full,Yerington,2,3,Full,Fall,Ichneumonidae,13
YF2P3 full,Yerington,2,3,Full,Fall,Acyrthosiphon,162
YF2P3 full,Yerington,2,3,Full,Fall,Aphis,4
YF2P3 full,Yerington,2,3,Full,Fall,Therioaphis,29
YF2P3 full,Yerington,2,3,Full,Fall,Lygus,1
YF2P3 full,Yerington,2,3,Full,Fall,Thysanoptera,1
YF2P3 full,Yerington,2,3,Full,Fall,Other,12
YF2P3 full,Yerington,2,3,Full,Fall,AllAph,195
YF2P3 full,Yerington,2,3,Full,Fall,NonAcy,33
L3P1 cont,Lovelock,3,1,Control,Fall,Arachnida,3
L3P1 cont,Lovelock,3,1,Control,Fall,Nabis,0
L3P1 cont,Lovelock,3,1,Control,Fall,Geocoris,0
L3P1 cont,Lovelock,3,1,Control,Fall,Anthocoridae,2
L3P1 cont,Lovelock,3,1,Control,Fall,Coccinellidae,4
L3P1 cont,Lovelock,3,1,Control,Fall,Ichneumonidae,4
L3P1 cont,Lovelock,3,1,Control,Fall,Acyrthosiphon,378
L3P1 cont,Lovelock,3,1,Control,Fall,Aphis,80
L3P1 cont,Lovelock,3,1,Control,Fall,Therioaphis,489
L3P1 cont,Lovelock,3,1,Control,Fall,Lygus,1
L3P1 cont,Lovelock,3,1,Control,Fall,Thysanoptera,45
L3P1 cont,Lovelock,3,1,Control,Fall,Other,43
L3P1 cont,Lovelock,3,1,Control,Fall,AllAph,947
L3P1 cont,Lovelock,3,1,Control,Fall,NonAcy,569
FALF3P1 sham,Fallon,3,1,Sham,Fall,Arachnida,0
FALF3P1 sham,Fallon,3,1,Sham,Fall,Nabis,1
FALF3P1 sham,Fallon,3,1,Sham,Fall,Geocoris,0
FALF3P1 sham,Fallon,3,1,Sham,Fall,Anthocoridae,5
FALF3P1 sham,Fallon,3,1,Sham,Fall,Coccinellidae,0
FALF3P1 sham,Fallon,3,1,Sham,Fall,Ichneumonidae,0
FALF3P1 sham,Fallon,3,1,Sham,Fall,Acyrthosiphon,38
FALF3P1 sham,Fallon,3,1,Sham,Fall,Aphis,0
FALF3P1 sham,Fallon,3,1,Sham,Fall,Therioaphis,0
FALF3P1 sham,Fallon,3,1,Sham,Fall,Lygus,0
FALF3P1 sham,Fallon,3,1,Sham,Fall,Thysanoptera,0
FALF3P1 sham,Fallon,3,1,Sham,Fall,Other,16
FALF3P1 sham,Fallon,3,1,Sham,Fall,AllAph,38
FALF3P1 sham,Fallon,3,1,Sham,Fall,NonAcy,0
L3P2 cont,Lovelock,3,2,Control,Fall,Arachnida,1
L3P2 cont,Lovelock,3,2,Control,Fall,Nabis,0
L3P2 cont,Lovelock,3,2,Control,Fall,Geocoris,0
L3P2 cont,Lovelock,3,2,Control,Fall,Anthocoridae,5
L3P2 cont,Lovelock,3,2,Control,Fall,Coccinellidae,1
L3P2 cont,Lovelock,3,2,Control,Fall,Ichneumonidae,4
L3P2 cont,Lovelock,3,2,Control,Fall,Acyrthosiphon,209
L3P2 cont,Lovelock,3,2,Control,Fall,Aphis,1167
L3P2 cont,Lovelock,3,2,Control,Fall,Therioaphis,371
L3P2 cont,Lovelock,3,2,Control,Fall,Lygus,1
L3P2 cont,Lovelock,3,2,Control,Fall,Thysanoptera,52
L3P2 cont,Lovelock,3,2,Control,Fall,Other,42
L3P2 cont,Lovelock,3,2,Control,Fall,AllAph,1747
L3P2 cont,Lovelock,3,2,Control,Fall,NonAcy,1538
YF2P1 cont,Yerington,2,1,Control,Fall,Arachnida,0
YF2P1 cont,Yerington,2,1,Control,Fall,Nabis,0
YF2P1 cont,Yerington,2,1,Control,Fall,Geocoris,0
YF2P1 cont,Yerington,2,1,Control,Fall,Anthocoridae,0
YF2P1 cont,Yerington,2,1,Control,Fall,Coccinellidae,0
YF2P1 cont,Yerington,2,1,Control,Fall,Ichneumonidae,7
YF2P1 cont,Yerington,2,1,Control,Fall,Acyrthosiphon,89
YF2P1 cont,Yerington,2,1,Control,Fall,Aphis,16
YF2P1 cont,Yerington,2,1,Control,Fall,Therioaphis,43
YF2P1 cont,Yerington,2,1,Control,Fall,Lygus,3
YF2P1 cont,Yerington,2,1,Control,Fall,Thysanoptera,6
YF2P1 cont,Yerington,2,1,Control,Fall,Other,19
YF2P1 cont,Yerington,2,1,Control,Fall,AllAph,148
YF2P1 cont,Yerington,2,1,Control,Fall,NonAcy,59
YF2P1 full,Yerington,2,1,Full,Fall,Arachnida,0
YF2P1 full,Yerington,2,1,Full,Fall,Nabis,1
YF2P1 full,Yerington,2,1,Full,Fall,Geocoris,0
YF2P1 full,Yerington,2,1,Full,Fall,Anthocoridae,5
YF2P1 full,Yerington,2,1,Full,Fall,Coccinellidae,1
YF2P1 full,Yerington,2,1,Full,Fall,Ichneumonidae,14
YF2P1 full,Yerington,2,1,Full,Fall,Acyrthosiphon,220
YF2P1 full,Yerington,2,1,Full,Fall,Aphis,6
YF2P1 full,Yerington,2,1,Full,Fall,Therioaphis,62
YF2P1 full,Yerington,2,1,Full,Fall,Lygus,0
YF2P1 full,Yerington,2,1,Full,Fall,Thysanoptera,29
YF2P1 full,Yerington,2,1,Full,Fall,Other,11
YF2P1 full,Yerington,2,1,Full,Fall,AllAph,288
YF2P1 full,Yerington,2,1,Full,Fall,NonAcy,68
L3P2 sham,Lovelock,3,2,Sham,Fall,Arachnida,4
L3P2 sham,Lovelock,3,2,Sham,Fall,Nabis,0
L3P2 sham,Lovelock,3,2,Sham,Fall,Geocoris,2
L3P2 sham,Lovelock,3,2,Sham,Fall,Anthocoridae,4
L3P2 sham,Lovelock,3,2,Sham,Fall,Coccinellidae,0
L3P2 sham,Lovelock,3,2,Sham,Fall,Ichneumonidae,17
L3P2 sham,Lovelock,3,2,Sham,Fall,Acyrthosiphon,74
L3P2 sham,Lovelock,3,2,Sham,Fall,Aphis,34
L3P2 sham,Lovelock,3,2,Sham,Fall,Therioaphis,79
L3P2 sham,Lovelock,3,2,Sham,Fall,Lygus,0
L3P2 sham,Lovelock,3,2,Sham,Fall,Thysanoptera,76
L3P2 sham,Lovelock,3,2,Sham,Fall,Other,15
L3P2 sham,Lovelock,3,2,Sham,Fall,AllAph,187
L3P2 sham,Lovelock,3,2,Sham,Fall,NonAcy,113
YF2P2 cont,Yerington,2,2,Control,Fall,Arachnida,0
YF2P2 cont,Yerington,2,2,Control,Fall,Nabis,0
YF2P2 cont,Yerington,2,2,Control,Fall,Geocoris,0
YF2P2 cont,Yerington,2,2,Control,Fall,Anthocoridae,3
YF2P2 cont,Yerington,2,2,Control,Fall,Coccinellidae,0
YF2P2 cont,Yerington,2,2,Control,Fall,Ichneumonidae,5
YF2P2 cont,Yerington,2,2,Control,Fall,Acyrthosiphon,150
YF2P2 cont,Yerington,2,2,Control,Fall,Aphis,15
YF2P2 cont,Yerington,2,2,Control,Fall,Therioaphis,33
YF2P2 cont,Yerington,2,2,Control,Fall,Lygus,1
YF2P2 cont,Yerington,2,2,Control,Fall,Thysanoptera,13
YF2P2 cont,Yerington,2,2,Control,Fall,Other,19
YF2P2 cont,Yerington,2,2,Control,Fall,AllAph,198
YF2P2 cont,Yerington,2,2,Control,Fall,NonAcy,48
YF2P2 full,Yerington,2,2,Full,Fall,Arachnida,0
YF2P2 full,Yerington,2,2,Full,Fall,Nabis,0
YF2P2 full,Yerington,2,2,Full,Fall,Geocoris,0
YF2P2 full,Yerington,2,2,Full,Fall,Anthocoridae,1
YF2P2 full,Yerington,2,2,Full,Fall,Coccinellidae,0
YF2P2 full,Yerington,2,2,Full,Fall,Ichneumonidae,4
YF2P2 full,Yerington,2,2,Full,Fall,Acyrthosiphon,59
YF2P2 full,Yerington,2,2,Full,Fall,Aphis,4
YF2P2 full,Yerington,2,2,Full,Fall,Therioaphis,7
YF2P2 full,Yerington,2,2,Full,Fall,Lygus,1
YF2P2 full,Yerington,2,2,Full,Fall,Thysanoptera,2
YF2P2 full,Yerington,2,2,Full,Fall,Other,4
YF2P2 full,Yerington,2,2,Full,Fall,AllAph,70
YF2P2 full,Yerington,2,2,Full,Fall,NonAcy,11
Y1F1P2 sham,Yerington,1,2,Sham,Fall,Arachnida,0
Y1F1P2 sham,Yerington,1,2,Sham,Fall,Nabis,0
Y1F1P2 sham,Yerington,1,2,Sham,Fall,Geocoris,0
Y1F1P2 sham,Yerington,1,2,Sham,Fall,Anthocoridae,1
Y1F1P2 sham,Yerington,1,2,Sham,Fall,Coccinellidae,0
Y1F1P2 sham,Yerington,1,2,Sham,Fall,Ichneumonidae,5
Y1F1P2 sham,Yerington,1,2,Sham,Fall,Acyrthosiphon,40
Y1F1P2 sham,Yerington,1,2,Sham,Fall,Aphis,2
Y1F1P2 sham,Yerington,1,2,Sham,Fall,Therioaphis,46
Y1F1P2 sham,Yerington,1,2,Sham,Fall,Lygus,2
Y1F1P2 sham,Yerington,1,2,Sham,Fall,Thysanoptera,29
Y1F1P2 sham,Yerington,1,2,Sham,Fall,Other,482
Y1F1P2 sham,Yerington,1,2,Sham,Fall,AllAph,88
Y1F1P2 sham,Yerington,1,2,Sham,Fall,NonAcy,48
YF1P3 cont,Yerington,1,3,Control,Fall,Arachnida,0
YF1P3 cont,Yerington,1,3,Control,Fall,Nabis,4
YF1P3 cont,Yerington,1,3,Control,Fall,Geocoris,0
YF1P3 cont,Yerington,1,3,Control,Fall,Anthocoridae,4
YF1P3 cont,Yerington,1,3,Control,Fall,Coccinellidae,0
YF1P3 cont,Yerington,1,3,Control,Fall,Ichneumonidae,5
YF1P3 cont,Yerington,1,3,Control,Fall,Acyrthosiphon,133
YF1P3 cont,Yerington,1,3,Control,Fall,Aphis,8
YF1P3 cont,Yerington,1,3,Control,Fall,Therioaphis,52
YF1P3 cont,Yerington,1,3,Control,Fall,Lygus,3
YF1P3 cont,Yerington,1,3,Control,Fall,Thysanoptera,28
YF1P3 cont,Yerington,1,3,Control,Fall,Other,272
YF1P3 cont,Yerington,1,3,Control,Fall,AllAph,193
YF1P3 cont,Yerington,1,3,Control,Fall,NonAcy,60
YF1P3 sham,Yerington,1,3,Sham,Fall,Arachnida,3
YF1P3 sham,Yerington,1,3,Sham,Fall,Nabis,1
YF1P3 sham,Yerington,1,3,Sham,Fall,Geocoris,0
YF1P3 sham,Yerington,1,3,Sham,Fall,Anthocoridae,6
YF1P3 sham,Yerington,1,3,Sham,Fall,Coccinellidae,0
YF1P3 sham,Yerington,1,3,Sham,Fall,Ichneumonidae,33
YF1P3 sham,Yerington,1,3,Sham,Fall,Acyrthosiphon,166
YF1P3 sham,Yerington,1,3,Sham,Fall,Aphis,3
YF1P3 sham,Yerington,1,3,Sham,Fall,Therioaphis,108
YF1P3 sham,Yerington,1,3,Sham,Fall,Lygus,0
YF1P3 sham,Yerington,1,3,Sham,Fall,Thysanoptera,36
YF1P3 sham,Yerington,1,3,Sham,Fall,Other,211
YF1P3 sham,Yerington,1,3,Sham,Fall,AllAph,277
YF1P3 sham,Yerington,1,3,Sham,Fall,NonAcy,111
YF1P3 full,Yerington,1,3,Full,Fall,Arachnida,1
YF1P3 full,Yerington,1,3,Full,Fall,Nabis,1
YF1P3 full,Yerington,1,3,Full,Fall,Geocoris,1
YF1P3 full,Yerington,1,3,Full,Fall,Anthocoridae,2
YF1P3 full,Yerington,1,3,Full,Fall,Coccinellidae,0
YF1P3 full,Yerington,1,3,Full,Fall,Ichneumonidae,4
YF1P3 full,Yerington,1,3,Full,Fall,Acyrthosiphon,88
YF1P3 full,Yerington,1,3,Full,Fall,Aphis,2
YF1P3 full,Yerington,1,3,Full,Fall,Therioaphis,76
YF1P3 full,Yerington,1,3,Full,Fall,Lygus,1
YF1P3 full,Yerington,1,3,Full,Fall,Thysanoptera,112
YF1P3 full,Yerington,1,3,Full,Fall,Other,234
YF1P3 full,Yerington,1,3,Full,Fall,AllAph,166
YF1P3 full,Yerington,1,3,Full,Fall,NonAcy,78
FALF4P1 full,Fallon,2,1,Full,Fall,Arachnida,0
FALF4P1 full,Fallon,2,1,Full,Fall,Nabis,1
FALF4P1 full,Fallon,2,1,Full,Fall,Geocoris,0
FALF4P1 full,Fallon,2,1,Full,Fall,Anthocoridae,2
FALF4P1 full,Fallon,2,1,Full,Fall,Coccinellidae,0
FALF4P1 full,Fallon,2,1,Full,Fall,Ichneumonidae,1
FALF4P1 full,Fallon,2,1,Full,Fall,Acyrthosiphon,70
FALF4P1 full,Fallon,2,1,Full,Fall,Aphis,5
FALF4P1 full,Fallon,2,1,Full,Fall,Therioaphis,8
FALF4P1 full,Fallon,2,1,Full,Fall,Lygus,1
FALF4P1 full,Fallon,2,1,Full,Fall,Thysanoptera,51
FALF4P1 full,Fallon,2,1,Full,Fall,Other,18
FALF4P1 full,Fallon,2,1,Full,Fall,AllAph,83
FALF4P1 full,Fallon,2,1,Full,Fall,NonAcy,13
YF1P1 sham,Yerington,1,1,Sham,Fall,Arachnida,2
YF1P1 sham,Yerington,1,1,Sham,Fall,Nabis,0
YF1P1 sham,Yerington,1,1,Sham,Fall,Geocoris,0
YF1P1 sham,Yerington,1,1,Sham,Fall,Anthocoridae,5
YF1P1 sham,Yerington,1,1,Sham,Fall,Coccinellidae,1
YF1P1 sham,Yerington,1,1,Sham,Fall,Ichneumonidae,6
YF1P1 sham,Yerington,1,1,Sham,Fall,Acyrthosiphon,161
YF1P1 sham,Yerington,1,1,Sham,Fall,Aphis,4
YF1P1 sham,Yerington,1,1,Sham,Fall,Therioaphis,16
YF1P1 sham,Yerington,1,1,Sham,Fall,Lygus,0
YF1P1 sham,Yerington,1,1,Sham,Fall,Thysanoptera,1
YF1P1 sham,Yerington,1,1,Sham,Fall,Other,10
YF1P1 sham,Yerington,1,1,Sham,Fall,AllAph,181
YF1P1 sham,Yerington,1,1,Sham,Fall,NonAcy,20
YF1P7 sham,Yerington,2,1,Sham,Fall,Arachnida,1
YF1P7 sham,Yerington,2,1,Sham,Fall,Nabis,0
YF1P7 sham,Yerington,2,1,Sham,Fall,Geocoris,0
YF1P7 sham,Yerington,2,1,Sham,Fall,Anthocoridae,3
YF1P7 sham,Yerington,2,1,Sham,Fall,Coccinellidae,1
YF1P7 sham,Yerington,2,1,Sham,Fall,Ichneumonidae,19
YF1P7 sham,Yerington,2,1,Sham,Fall,Acyrthosiphon,179
YF1P7 sham,Yerington,2,1,Sham,Fall,Aphis,26
YF1P7 sham,Yerington,2,1,Sham,Fall,Therioaphis,121
YF1P7 sham,Yerington,2,1,Sham,Fall,Lygus,2
YF1P7 sham,Yerington,2,1,Sham,Fall,Thysanoptera,20
YF1P7 sham,Yerington,2,1,Sham,Fall,Other,232
YF1P7 sham,Yerington,2,1,Sham,Fall,AllAph,326
YF1P7 sham,Yerington,2,1,Sham,Fall,NonAcy,147
Y1F1P1 full,Yerington,1,1,Full,Fall,Arachnida,0
Y1F1P1 full,Yerington,1,1,Full,Fall,Nabis,1
Y1F1P1 full,Yerington,1,1,Full,Fall,Geocoris,0
Y1F1P1 full,Yerington,1,1,Full,Fall,Anthocoridae,2
Y1F1P1 full,Yerington,1,1,Full,Fall,Coccinellidae,0
Y1F1P1 full,Yerington,1,1,Full,Fall,Ichneumonidae,5
Y1F1P1 full,Yerington,1,1,Full,Fall,Acyrthosiphon,46
Y1F1P1 full,Yerington,1,1,Full,Fall,Aphis,18
Y1F1P1 full,Yerington,1,1,Full,Fall,Therioaphis,66
Y1F1P1 full,Yerington,1,1,Full,Fall,Lygus,1
Y1F1P1 full,Yerington,1,1,Full,Fall,Thysanoptera,87
Y1F1P1 full,Yerington,1,1,Full,Fall,Other,84
Y1F1P1 full,Yerington,1,1,Full,Fall,AllAph,130
Y1F1P1 full,Yerington,1,1,Full,Fall,NonAcy,84
Y1F1P2 cont,Yerington,1,2,Control,Fall,Arachnida,0
Y1F1P2 cont,Yerington,1,2,Control,Fall,Nabis,1
Y1F1P2 cont,Yerington,1,2,Control,Fall,Geocoris,0
Y1F1P2 cont,Yerington,1,2,Control,Fall,Anthocoridae,2
Y1F1P2 cont,Yerington,1,2,Control,Fall,Coccinellidae,0
Y1F1P2 cont,Yerington,1,2,Control,Fall,Ichneumonidae,4
Y1F1P2 cont,Yerington,1,2,Control,Fall,Acyrthosiphon,54
Y1F1P2 cont,Yerington,1,2,Control,Fall,Aphis,0
Y1F1P2 cont,Yerington,1,2,Control,Fall,Therioaphis,53
Y1F1P2 cont,Yerington,1,2,Control,Fall,Lygus,0
Y1F1P2 cont,Yerington,1,2,Control,Fall,Thysanoptera,19
Y1F1P2 cont,Yerington,1,2,Control,Fall,Other,215
Y1F1P2 cont,Yerington,1,2,Control,Fall,AllAph,107
Y1F1P2 cont,Yerington,1,2,Control,Fall,NonAcy,53
Y1F1P2 full,Yerington,1,2,Full,Fall,Arachnida,0
Y1F1P2 full,Yerington,1,2,Full,Fall,Nabis,2
Y1F1P2 full,Yerington,1,2,Full,Fall,Geocoris,0
Y1F1P2 full,Yerington,1,2,Full,Fall,Anthocoridae,1
Y1F1P2 full,Yerington,1,2,Full,Fall,Coccinellidae,0
Y1F1P2 full,Yerington,1,2,Full,Fall,Ichneumonidae,17
Y1F1P2 full,Yerington,1,2,Full,Fall,Acyrthosiphon,112
Y1F1P2 full,Yerington,1,2,Full,Fall,Aphis,4
Y1F1P2 full,Yerington,1,2,Full,Fall,Therioaphis,71
Y1F1P2 full,Yerington,1,2,Full,Fall,Lygus,0
Y1F1P2 full,Yerington,1,2,Full,Fall,Thysanoptera,94
Y1F1P2 full,Yerington,1,2,Full,Fall,Other,199
Y1F1P2 full,Yerington,1,2,Full,Fall,AllAph,187
Y1F1P2 full,Yerington,1,2,Full,Fall,NonAcy,75
FALF4P3 full,Fallon,2,3,Full,Fall,Arachnida,5
FALF4P3 full,Fallon,2,3,Full,Fall,Nabis,0
FALF4P3 full,Fallon,2,3,Full,Fall,Geocoris,1
FALF4P3 full,Fallon,2,3,Full,Fall,Anthocoridae,0
FALF4P3 full,Fallon,2,3,Full,Fall,Coccinellidae,2
FALF4P3 full,Fallon,2,3,Full,Fall,Ichneumonidae,4
FALF4P3 full,Fallon,2,3,Full,Fall,Acyrthosiphon,58
FALF4P3 full,Fallon,2,3,Full,Fall,Aphis,3
FALF4P3 full,Fallon,2,3,Full,Fall,Therioaphis,0
FALF4P3 full,Fallon,2,3,Full,Fall,Lygus,0
FALF4P3 full,Fallon,2,3,Full,Fall,Thysanoptera,5
FALF4P3 full,Fallon,2,3,Full,Fall,Other,9
FALF4P3 full,Fallon,2,3,Full,Fall,AllAph,61
FALF4P3 full,Fallon,2,3,Full,Fall,NonAcy,3
L2P1 cont,Lovelock,2,1,Control,Fall,Arachnida,4
L2P1 cont,Lovelock,2,1,Control,Fall,Nabis,0
L2P1 cont,Lovelock,2,1,Control,Fall,Geocoris,0
L2P1 cont,Lovelock,2,1,Control,Fall,Anthocoridae,2
L2P1 cont,Lovelock,2,1,Control,Fall,Coccinellidae,0
L2P1 cont,Lovelock,2,1,Control,Fall,Ichneumonidae,11
L2P1 cont,Lovelock,2,1,Control,Fall,Acyrthosiphon,71
L2P1 cont,Lovelock,2,1,Control,Fall,Aphis,27
L2P1 cont,Lovelock,2,1,Control,Fall,Therioaphis,558
L2P1 cont,Lovelock,2,1,Control,Fall,Lygus,0
L2P1 cont,Lovelock,2,1,Control,Fall,Thysanoptera,94
L2P1 cont,Lovelock,2,1,Control,Fall,Other,20
L2P1 cont,Lovelock,2,1,Control,Fall,AllAph,656
L2P1 cont,Lovelock,2,1,Control,Fall,NonAcy,585
L1P1 sham,Lovelock,1,1,Sham,Fall,Arachnida,21
